parent_asin,year_month,feature_name,contribution
B07PNYLS9M,2016-10,avg_rating,76.7
B07PNYLS9M,2016-10,history_12m_avg_rating,13.0
B07PNYLS9M,2016-10,history_6m_avg_rating,11.6
B07PNYLS9M,2016-10,history_3m_avg_rating,13.5
B07PNYLS9M,2016-10,review_count,79.7
B07PNYLS9M,2016-10,history_3m_review_count,42.2
B07PNYLS9M,2016-10,history_12m_review_count,41.5
B07PNYLS9M,2016-10,history_1m_review_count,49.8
B07QV3TH8K,2016-10,history_12m_low_rating_ratio,39.5
B07QV3TH8K,2016-10,history_3m_low_rating_ratio,51.0
B07QV3TH8K,2016-10,history_6m_low_rating_ratio,48.0
B07QV3TH8K,2016-10,low_rating_ratio,27.0
B07QV3TH8K,2016-10,history_3m_vs_6m_low_rating_ratio_delta,60.5
B07QV3TH8K,2016-10,history_3m_vs_12m_low_rating_ratio_delta,73.2
B07QV3TH8K,2016-10,avg_rating,67.2
B07QV3TH8K,2016-10,history_12m_avg_rating,51.2
B07QV3TH8K,2016-10,history_6m_avg_rating,55.3
B07QV3TH8K,2016-10,history_3m_avg_rating,60.5
B07QV3TH8K,2016-10,review_count,43.0
B07QV3TH8K,2016-10,history_3m_review_count,31.2
B07QV3TH8K,2016-10,history_12m_review_count,14.9
B07QV3TH8K,2016-10,history_1m_review_count,30.3
B07RNJY499,2016-10,history_12m_low_rating_ratio,64.5
B07RNJY499,2016-10,history_3m_low_rating_ratio,49.2
B07RNJY499,2016-10,history_6m_low_rating_ratio,59.3
B07RNJY499,2016-10,low_rating_ratio,56.3
B07RNJY499,2016-10,history_3m_vs_6m_low_rating_ratio_delta,16.1
B07RNJY499,2016-10,history_3m_vs_12m_low_rating_ratio_delta,13.6
B07RNJY499,2016-10,avg_rating,50.6
B07RNJY499,2016-10,history_12m_avg_rating,66.6
B07RNJY499,2016-10,history_6m_avg_rating,63.4
B07RNJY499,2016-10,history_3m_avg_rating,53.4
B07RNJY499,2016-10,review_count,1.1
B07RNJY499,2016-10,history_3m_review_count,4.0
B07RNJY499,2016-10,history_12m_review_count,13.5
B07RNJY499,2016-10,history_1m_review_count,1.5
B07RZ4MGXR,2016-10,history_12m_low_rating_ratio,7.8
B07RZ4MGXR,2016-10,history_3m_low_rating_ratio,11.0
B07RZ4MGXR,2016-10,history_6m_low_rating_ratio,8.5
B07RZ4MGXR,2016-10,low_rating_ratio,9.8
B07RZ4MGXR,2016-10,history_3m_vs_6m_low_rating_ratio_delta,51.2
B07RZ4MGXR,2016-10,history_3m_vs_12m_low_rating_ratio_delta,47.0
B07RZ4MGXR,2016-10,avg_rating,9.3
B07RZ4MGXR,2016-10,history_12m_avg_rating,14.5
B07RZ4MGXR,2016-10,history_6m_avg_rating,14.6
B07RZ4MGXR,2016-10,history_3m_avg_rating,13.9
B07RZ4MGXR,2016-10,review_count,46.2
B07RZ4MGXR,2016-10,history_3m_review_count,24.8
B07RZ4MGXR,2016-10,history_12m_review_count,17.0
B07RZ4MGXR,2016-10,history_1m_review_count,58.7
B07Y37JR36,2016-10,history_12m_low_rating_ratio,63.3
B07Y37JR36,2016-10,history_3m_low_rating_ratio,56.4
B07Y37JR36,2016-10,history_6m_low_rating_ratio,57.6
B07Y37JR36,2016-10,low_rating_ratio,9.8
B07Y37JR36,2016-10,history_3m_vs_6m_low_rating_ratio_delta,45.0
B07Y37JR36,2016-10,history_3m_vs_12m_low_rating_ratio_delta,30.1
B07Y37JR36,2016-10,avg_rating,27.7
B07Y37JR36,2016-10,history_12m_avg_rating,72.8
B07Y37JR36,2016-10,history_6m_avg_rating,68.0
B07Y37JR36,2016-10,history_3m_avg_rating,65.7
B07Y37JR36,2016-10,review_count,63.5
B07Y37JR36,2016-10,history_3m_review_count,55.4
B07Y37JR36,2016-10,history_12m_review_count,55.0
B07Y37JR36,2016-10,history_1m_review_count,49.8
B081K5T5HB,2016-10,history_12m_low_rating_ratio,99.5
B081K5T5HB,2016-10,history_3m_low_rating_ratio,99.5
B081K5T5HB,2016-10,history_6m_low_rating_ratio,99.4
B081K5T5HB,2016-10,low_rating_ratio,86.0
B081K5T5HB,2016-10,history_3m_vs_6m_low_rating_ratio_delta,92.8
B081K5T5HB,2016-10,history_3m_vs_12m_low_rating_ratio_delta,92.4
B081K5T5HB,2016-10,avg_rating,95.1
B081K5T5HB,2016-10,history_12m_avg_rating,99.6
B081K5T5HB,2016-10,history_6m_avg_rating,99.3
B081K5T5HB,2016-10,history_3m_avg_rating,99.3
B081K5T5HB,2016-10,review_count,84.7
B081K5T5HB,2016-10,history_3m_review_count,64.4
B081K5T5HB,2016-10,history_12m_review_count,59.8
B081K5T5HB,2016-10,history_1m_review_count,75.4
B08GNHQ165,2016-10,history_12m_low_rating_ratio,49.7
B08GNHQ165,2016-10,history_3m_low_rating_ratio,41.9
B08GNHQ165,2016-10,history_6m_low_rating_ratio,37.3
B08GNHQ165,2016-10,low_rating_ratio,9.8
B08GNHQ165,2016-10,history_3m_vs_6m_low_rating_ratio_delta,62.3
B08GNHQ165,2016-10,history_3m_vs_12m_low_rating_ratio_delta,25.8
B08GNHQ165,2016-10,avg_rating,8.4
B08GNHQ165,2016-10,history_12m_avg_rating,48.8
B08GNHQ165,2016-10,history_6m_avg_rating,36.6
B08GNHQ165,2016-10,history_3m_avg_rating,44.0
B08GNHQ165,2016-10,review_count,84.7
B08GNHQ165,2016-10,history_3m_review_count,27.5
B08GNHQ165,2016-10,history_12m_review_count,22.3
B08GNHQ165,2016-10,history_1m_review_count,27.0
B08RS7H7KY,2016-10,history_12m_low_rating_ratio,12.6
B08RS7H7KY,2016-10,history_3m_low_rating_ratio,12.3
B08RS7H7KY,2016-10,history_6m_low_rating_ratio,9.9
B08RS7H7KY,2016-10,low_rating_ratio,30.4
B08RS7H7KY,2016-10,history_3m_vs_6m_low_rating_ratio_delta,49.8
B08RS7H7KY,2016-10,history_3m_vs_12m_low_rating_ratio_delta,34.0
B08RS7H7KY,2016-10,avg_rating,34.4
B08RS7H7KY,2016-10,history_12m_avg_rating,18.8
B08RS7H7KY,2016-10,history_6m_avg_rating,17.2
B08RS7H7KY,2016-10,history_3m_avg_rating,17.3
B08RS7H7KY,2016-10,review_count,54.1
B08RS7H7KY,2016-10,history_3m_review_count,73.1
B08RS7H7KY,2016-10,history_12m_review_count,91.1
B08RS7H7KY,2016-10,history_1m_review_count,64.0
B08V3174QC,2016-10,history_12m_low_rating_ratio,33.3
B08V3174QC,2016-10,history_3m_low_rating_ratio,34.2
B08V3174QC,2016-10,history_6m_low_rating_ratio,23.4
B08V3174QC,2016-10,low_rating_ratio,68.6
B08V3174QC,2016-10,history_3m_vs_6m_low_rating_ratio_delta,75.0
B08V3174QC,2016-10,history_3m_vs_12m_low_rating_ratio_delta,45.8
B08V3174QC,2016-10,avg_rating,72.6
B08V3174QC,2016-10,history_12m_avg_rating,51.6
B08V3174QC,2016-10,history_6m_avg_rating,44.4
B08V3174QC,2016-10,history_3m_avg_rating,47.2
B08V3174QC,2016-10,review_count,54.1
B08V3174QC,2016-10,history_3m_review_count,66.5
B08V3174QC,2016-10,history_12m_review_count,53.6
B08V3174QC,2016-10,history_1m_review_count,86.0
B08YBGCNHP,2016-10,history_12m_low_rating_ratio,50.1
B08YBGCNHP,2016-10,history_3m_low_rating_ratio,51.9
B08YBGCNHP,2016-10,history_6m_low_rating_ratio,53.2
B08YBGCNHP,2016-10,low_rating_ratio,58.9
B08YBGCNHP,2016-10,history_3m_vs_6m_low_rating_ratio_delta,40.6
B08YBGCNHP,2016-10,history_3m_vs_12m_low_rating_ratio_delta,56.2
B08YBGCNHP,2016-10,avg_rating,62.4
B08YBGCNHP,2016-10,history_12m_avg_rating,48.4
B08YBGCNHP,2016-10,history_6m_avg_rating,50.4
B08YBGCNHP,2016-10,history_3m_avg_rating,49.9
B08YBGCNHP,2016-10,review_count,4.0
B08YBGCNHP,2016-10,history_3m_review_count,1.9
B08YBGCNHP,2016-10,history_12m_review_count,1.6
B08YBGCNHP,2016-10,history_1m_review_count,5.7
B0919DS3JN,2016-10,history_12m_low_rating_ratio,66.2
B0919DS3JN,2016-10,history_3m_low_rating_ratio,96.8
B0919DS3JN,2016-10,history_6m_low_rating_ratio,88.6
B0919DS3JN,2016-10,low_rating_ratio,93.3
B0919DS3JN,2016-10,history_3m_vs_6m_low_rating_ratio_delta,99.6
B0919DS3JN,2016-10,history_3m_vs_12m_low_rating_ratio_delta,99.8
B0919DS3JN,2016-10,avg_rating,92.1
B0919DS3JN,2016-10,history_12m_avg_rating,66.7
B0919DS3JN,2016-10,history_6m_avg_rating,87.2
B0919DS3JN,2016-10,history_3m_avg_rating,96.8
B0919DS3JN,2016-10,review_count,58.5
B0919DS3JN,2016-10,history_3m_review_count,57.0
B0919DS3JN,2016-10,history_12m_review_count,40.8
B0919DS3JN,2016-10,history_1m_review_count,69.7
B092LLM7H3,2016-10,history_12m_low_rating_ratio,45.2
B092LLM7H3,2016-10,history_3m_low_rating_ratio,44.9
B092LLM7H3,2016-10,history_6m_low_rating_ratio,44.3
B092LLM7H3,2016-10,low_rating_ratio,51.1
B092LLM7H3,2016-10,history_3m_vs_6m_low_rating_ratio_delta,49.8
B092LLM7H3,2016-10,history_3m_vs_12m_low_rating_ratio_delta,47.0
B092LLM7H3,2016-10,avg_rating,50.7
B092LLM7H3,2016-10,history_12m_avg_rating,58.2
B092LLM7H3,2016-10,history_6m_avg_rating,56.5
B092LLM7H3,2016-10,history_3m_avg_rating,55.0
B092LLM7H3,2016-10,review_count,28.9
B092LLM7H3,2016-10,history_3m_review_count,30.6
B092LLM7H3,2016-10,history_12m_review_count,84.7
B092LLM7H3,2016-10,history_1m_review_count,19.5
B092T5Y46X,2016-10,history_12m_low_rating_ratio,3.0
B092T5Y46X,2016-10,history_3m_low_rating_ratio,3.1
B092T5Y46X,2016-10,history_6m_low_rating_ratio,1.6
B092T5Y46X,2016-10,low_rating_ratio,9.8
B092T5Y46X,2016-10,history_3m_vs_6m_low_rating_ratio_delta,45.0
B092T5Y46X,2016-10,history_3m_vs_12m_low_rating_ratio_delta,31.7
B092T5Y46X,2016-10,avg_rating,4.8
B092T5Y46X,2016-10,history_12m_avg_rating,13.3
B092T5Y46X,2016-10,history_6m_avg_rating,13.0
B092T5Y46X,2016-10,history_3m_avg_rating,16.6
B092T5Y46X,2016-10,review_count,32.6
B092T5Y46X,2016-10,history_3m_review_count,70.7
B092T5Y46X,2016-10,history_12m_review_count,72.1
B092T5Y46X,2016-10,history_1m_review_count,54.0
B098W5ND23,2016-10,history_12m_low_rating_ratio,79.6
B098W5ND23,2016-10,history_3m_low_rating_ratio,85.4
B098W5ND23,2016-10,history_6m_low_rating_ratio,76.8
B098W5ND23,2016-10,low_rating_ratio,57.6
B098W5ND23,2016-10,history_3m_vs_6m_low_rating_ratio_delta,94.0
B098W5ND23,2016-10,history_3m_vs_12m_low_rating_ratio_delta,87.3
B098W5ND23,2016-10,avg_rating,64.9
B098W5ND23,2016-10,history_12m_avg_rating,80.2
B098W5ND23,2016-10,history_6m_avg_rating,80.5
B098W5ND23,2016-10,history_3m_avg_rating,86.3
B098W5ND23,2016-10,review_count,37.2
B098W5ND23,2016-10,history_3m_review_count,48.4
B098W5ND23,2016-10,history_12m_review_count,31.8
B098W5ND23,2016-10,history_1m_review_count,46.0
B09MQLYPRR,2016-10,history_12m_low_rating_ratio,78.5
B09MQLYPRR,2016-10,history_3m_low_rating_ratio,84.4
B09MQLYPRR,2016-10,history_6m_low_rating_ratio,78.5
B09MQLYPRR,2016-10,low_rating_ratio,86.0
B09MQLYPRR,2016-10,history_3m_vs_6m_low_rating_ratio_delta,90.1
B09MQLYPRR,2016-10,history_3m_vs_12m_low_rating_ratio_delta,86.8
B09MQLYPRR,2016-10,avg_rating,87.8
B09MQLYPRR,2016-10,history_12m_avg_rating,79.9
B09MQLYPRR,2016-10,history_6m_avg_rating,80.2
B09MQLYPRR,2016-10,history_3m_avg_rating,84.4
B09MQLYPRR,2016-10,review_count,21.8
B09MQLYPRR,2016-10,history_3m_review_count,8.1
B09MQLYPRR,2016-10,history_12m_review_count,13.5
B09MQLYPRR,2016-10,history_1m_review_count,10.5
B09SHV29MN,2016-10,history_12m_low_rating_ratio,1.0
B09SHV29MN,2016-10,history_3m_low_rating_ratio,3.1
B09SHV29MN,2016-10,history_6m_low_rating_ratio,1.6
B09SHV29MN,2016-10,low_rating_ratio,54.4
B09SHV29MN,2016-10,history_3m_vs_6m_low_rating_ratio_delta,45.0
B09SHV29MN,2016-10,history_3m_vs_12m_low_rating_ratio_delta,43.2
B09SHV29MN,2016-10,avg_rating,49.4
B09SHV29MN,2016-10,history_12m_avg_rating,6.6
B09SHV29MN,2016-10,history_6m_avg_rating,7.5
B09SHV29MN,2016-10,history_3m_avg_rating,8.9
B09SHV29MN,2016-10,review_count,8.6
B09SHV29MN,2016-10,history_3m_review_count,96.9
B09SHV29MN,2016-10,history_12m_review_count,98.8
B09SHV29MN,2016-10,history_1m_review_count,34.5
B09VTZ54J7,2016-10,history_12m_low_rating_ratio,49.9
B09VTZ54J7,2016-10,history_3m_low_rating_ratio,54.2
B09VTZ54J7,2016-10,history_6m_low_rating_ratio,39.1
B09VTZ54J7,2016-10,low_rating_ratio,41.3
B09VTZ54J7,2016-10,history_3m_vs_6m_low_rating_ratio_delta,86.6
B09VTZ54J7,2016-10,history_3m_vs_12m_low_rating_ratio_delta,63.6
B09VTZ54J7,2016-10,avg_rating,41.1
B09VTZ54J7,2016-10,history_12m_avg_rating,55.5
B09VTZ54J7,2016-10,history_6m_avg_rating,47.6
B09VTZ54J7,2016-10,history_3m_avg_rating,53.9
B09VTZ54J7,2016-10,review_count,18.7
B09VTZ54J7,2016-10,history_3m_review_count,35.0
B09VTZ54J7,2016-10,history_12m_review_count,20.6
B09VTZ54J7,2016-10,history_1m_review_count,34.5
B09YC8YCV6,2016-10,history_12m_low_rating_ratio,85.8
B09YC8YCV6,2016-10,history_3m_low_rating_ratio,78.8
B09YC8YCV6,2016-10,history_6m_low_rating_ratio,79.9
B09YC8YCV6,2016-10,low_rating_ratio,81.6
B09YC8YCV6,2016-10,history_3m_vs_6m_low_rating_ratio_delta,53.2
B09YC8YCV6,2016-10,history_3m_vs_12m_low_rating_ratio_delta,24.5
B09YC8YCV6,2016-10,avg_rating,87.5
B09YC8YCV6,2016-10,history_12m_avg_rating,87.0
B09YC8YCV6,2016-10,history_6m_avg_rating,83.3
B09YC8YCV6,2016-10,history_3m_avg_rating,82.4
B09YC8YCV6,2016-10,review_count,43.0
B09YC8YCV6,2016-10,history_3m_review_count,25.4
B09YC8YCV6,2016-10,history_12m_review_count,78.3
B09YC8YCV6,2016-10,history_1m_review_count,28.6
B09YQ1CT3G,2016-10,history_12m_low_rating_ratio,72.0
B09YQ1CT3G,2016-10,history_3m_low_rating_ratio,56.0
B09YQ1CT3G,2016-10,history_6m_low_rating_ratio,62.6
B09YQ1CT3G,2016-10,low_rating_ratio,33.8
B09YQ1CT3G,2016-10,history_3m_vs_6m_low_rating_ratio_delta,23.7
B09YQ1CT3G,2016-10,history_3m_vs_12m_low_rating_ratio_delta,11.8
B09YQ1CT3G,2016-10,avg_rating,27.7
B09YQ1CT3G,2016-10,history_12m_avg_rating,69.3
B09YQ1CT3G,2016-10,history_6m_avg_rating,63.7
B09YQ1CT3G,2016-10,history_3m_avg_rating,56.3
B09YQ1CT3G,2016-10,review_count,63.5
B09YQ1CT3G,2016-10,history_3m_review_count,44.6
B09YQ1CT3G,2016-10,history_12m_review_count,26.7
B09YQ1CT3G,2016-10,history_1m_review_count,86.0
B0B3DB5HTC,2016-10,history_12m_low_rating_ratio,11.8
B0B3DB5HTC,2016-10,history_3m_low_rating_ratio,16.9
B0B3DB5HTC,2016-10,history_6m_low_rating_ratio,12.8
B0B3DB5HTC,2016-10,low_rating_ratio,9.8
B0B3DB5HTC,2016-10,history_3m_vs_6m_low_rating_ratio_delta,54.9
B0B3DB5HTC,2016-10,history_3m_vs_12m_low_rating_ratio_delta,51.1
B0B3DB5HTC,2016-10,avg_rating,11.1
B0B3DB5HTC,2016-10,history_12m_avg_rating,9.6
B0B3DB5HTC,2016-10,history_6m_avg_rating,10.4
B0B3DB5HTC,2016-10,history_3m_avg_rating,13.6
B0B3DB5HTC,2016-10,review_count,2.0
B0B3DB5HTC,2016-10,history_3m_review_count,24.3
B0B3DB5HTC,2016-10,history_12m_review_count,80.6
B0B3DB5HTC,2016-10,history_1m_review_count,13.6
B0B57GSDMD,2016-10,history_12m_low_rating_ratio,12.6
B0B57GSDMD,2016-10,history_3m_low_rating_ratio,3.1
B0B57GSDMD,2016-10,history_6m_low_rating_ratio,5.2
B0B57GSDMD,2016-10,low_rating_ratio,28.0
B0B57GSDMD,2016-10,history_3m_vs_6m_low_rating_ratio_delta,25.2
B0B57GSDMD,2016-10,history_3m_vs_12m_low_rating_ratio_delta,13.3
B0B57GSDMD,2016-10,avg_rating,35.0
B0B57GSDMD,2016-10,history_12m_avg_rating,15.6
B0B57GSDMD,2016-10,history_6m_avg_rating,7.8
B0B57GSDMD,2016-10,history_3m_avg_rating,8.8
B0B57GSDMD,2016-10,review_count,46.2
B0B57GSDMD,2016-10,history_3m_review_count,25.4
B0B57GSDMD,2016-10,history_12m_review_count,25.5
B0B57GSDMD,2016-10,history_1m_review_count,21.6
B0B6Y2D91L,2016-10,history_12m_low_rating_ratio,48.3
B0B6Y2D91L,2016-10,history_3m_low_rating_ratio,35.3
B0B6Y2D91L,2016-10,history_6m_low_rating_ratio,43.7
B0B6Y2D91L,2016-10,low_rating_ratio,59.5
B0B6Y2D91L,2016-10,history_3m_vs_6m_low_rating_ratio_delta,20.4
B0B6Y2D91L,2016-10,history_3m_vs_12m_low_rating_ratio_delta,17.4
B0B6Y2D91L,2016-10,avg_rating,59.7
B0B6Y2D91L,2016-10,history_12m_avg_rating,52.5
B0B6Y2D91L,2016-10,history_6m_avg_rating,46.8
B0B6Y2D91L,2016-10,history_3m_avg_rating,39.8
B0B6Y2D91L,2016-10,review_count,13.7
B0B6Y2D91L,2016-10,history_3m_review_count,9.1
B0B6Y2D91L,2016-10,history_12m_review_count,4.8
B0B6Y2D91L,2016-10,history_1m_review_count,17.7
B0B9H5NZRD,2016-10,history_12m_low_rating_ratio,48.4
B0B9H5NZRD,2016-10,history_3m_low_rating_ratio,38.5
B0B9H5NZRD,2016-10,history_6m_low_rating_ratio,37.2
B0B9H5NZRD,2016-10,low_rating_ratio,28.0
B0B9H5NZRD,2016-10,history_3m_vs_6m_low_rating_ratio_delta,51.6
B0B9H5NZRD,2016-10,history_3m_vs_12m_low_rating_ratio_delta,22.0
B0B9H5NZRD,2016-10,avg_rating,39.6
B0B9H5NZRD,2016-10,history_12m_avg_rating,55.8
B0B9H5NZRD,2016-10,history_6m_avg_rating,51.5
B0B9H5NZRD,2016-10,history_3m_avg_rating,61.3
B0B9H5NZRD,2016-10,review_count,46.2
B0B9H5NZRD,2016-10,history_3m_review_count,54.0
B0B9H5NZRD,2016-10,history_12m_review_count,40.3
B0B9H5NZRD,2016-10,history_1m_review_count,58.7
B0BHNSLKNZ,2016-10,history_12m_low_rating_ratio,37.3
B0BHNSLKNZ,2016-10,history_3m_low_rating_ratio,54.4
B0BHNSLKNZ,2016-10,history_6m_low_rating_ratio,46.1
B0BHNSLKNZ,2016-10,low_rating_ratio,48.2
B0BHNSLKNZ,2016-10,history_3m_vs_6m_low_rating_ratio_delta,77.0
B0BHNSLKNZ,2016-10,history_3m_vs_12m_low_rating_ratio_delta,81.4
B0BHNSLKNZ,2016-10,avg_rating,56.5
B0BHNSLKNZ,2016-10,history_12m_avg_rating,45.7
B0BHNSLKNZ,2016-10,history_6m_avg_rating,54.1
B0BHNSLKNZ,2016-10,history_3m_avg_rating,64.8
B0BHNSLKNZ,2016-10,review_count,16.3
B0BHNSLKNZ,2016-10,history_3m_review_count,19.1
B0BHNSLKNZ,2016-10,history_12m_review_count,10.4
B0BHNSLKNZ,2016-10,history_1m_review_count,36.9
B0BHVB8BF4,2016-10,history_12m_low_rating_ratio,90.8
B0BHVB8BF4,2016-10,history_3m_low_rating_ratio,93.2
B0BHVB8BF4,2016-10,history_6m_low_rating_ratio,95.2
B0BHVB8BF4,2016-10,low_rating_ratio,83.4
B0BHVB8BF4,2016-10,history_3m_vs_6m_low_rating_ratio_delta,22.4
B0BHVB8BF4,2016-10,history_3m_vs_12m_low_rating_ratio_delta,89.8
B0BHVB8BF4,2016-10,avg_rating,82.6
B0BHVB8BF4,2016-10,history_12m_avg_rating,89.5
B0BHVB8BF4,2016-10,history_6m_avg_rating,94.5
B0BHVB8BF4,2016-10,history_3m_avg_rating,92.7
B0BHVB8BF4,2016-10,review_count,23.0
B0BHVB8BF4,2016-10,history_3m_review_count,11.4
B0BHVB8BF4,2016-10,history_12m_review_count,8.7
B0BHVB8BF4,2016-10,history_1m_review_count,10.5
B0BMV7X9YJ,2016-10,history_12m_low_rating_ratio,4.8
B0BMV7X9YJ,2016-10,history_3m_low_rating_ratio,6.5
B0BMV7X9YJ,2016-10,history_6m_low_rating_ratio,4.8
B0BMV7X9YJ,2016-10,low_rating_ratio,21.4
B0BMV7X9YJ,2016-10,history_3m_vs_6m_low_rating_ratio_delta,36.5
B0BMV7X9YJ,2016-10,history_3m_vs_12m_low_rating_ratio_delta,33.9
B0BMV7X9YJ,2016-10,avg_rating,16.0
B0BMV7X9YJ,2016-10,history_12m_avg_rating,6.9
B0BMV7X9YJ,2016-10,history_6m_avg_rating,9.2
B0BMV7X9YJ,2016-10,history_3m_avg_rating,6.4
B0BMV7X9YJ,2016-10,review_count,17.8
B0BMV7X9YJ,2016-10,history_3m_review_count,14.0
B0BMV7X9YJ,2016-10,history_12m_review_count,16.4
B0BMV7X9YJ,2016-10,history_1m_review_count,22.8
B0BRJPMZ9G,2016-10,history_12m_low_rating_ratio,38.2
B0BRJPMZ9G,2016-10,history_3m_low_rating_ratio,41.0
B0BRJPMZ9G,2016-10,history_6m_low_rating_ratio,40.9
B0BRJPMZ9G,2016-10,low_rating_ratio,93.3
B0BRJPMZ9G,2016-10,history_3m_vs_6m_low_rating_ratio_delta,48.0
B0BRJPMZ9G,2016-10,history_3m_vs_12m_low_rating_ratio_delta,53.0
B0BRJPMZ9G,2016-10,avg_rating,92.6
B0BRJPMZ9G,2016-10,history_12m_avg_rating,43.1
B0BRJPMZ9G,2016-10,history_6m_avg_rating,45.9
B0BRJPMZ9G,2016-10,history_3m_avg_rating,49.2
B0BRJPMZ9G,2016-10,review_count,84.7
B0BRJPMZ9G,2016-10,history_3m_review_count,43.4
B0BRJPMZ9G,2016-10,history_12m_review_count,37.3
B0BRJPMZ9G,2016-10,history_1m_review_count,64.0
B0BSV3RK3X,2016-10,history_12m_low_rating_ratio,18.3
B0BSV3RK3X,2016-10,history_3m_low_rating_ratio,37.0
B0BSV3RK3X,2016-10,history_6m_low_rating_ratio,22.7
B0BSV3RK3X,2016-10,low_rating_ratio,48.2
B0BSV3RK3X,2016-10,history_3m_vs_6m_low_rating_ratio_delta,81.2
B0BSV3RK3X,2016-10,history_3m_vs_12m_low_rating_ratio_delta,78.2
B0BSV3RK3X,2016-10,avg_rating,66.8
B0BSV3RK3X,2016-10,history_12m_avg_rating,31.0
B0BSV3RK3X,2016-10,history_6m_avg_rating,29.2
B0BSV3RK3X,2016-10,history_3m_avg_rating,38.9
B0BSV3RK3X,2016-10,review_count,89.2
B0BSV3RK3X,2016-10,history_3m_review_count,73.1
B0BSV3RK3X,2016-10,history_12m_review_count,64.1
B0BSV3RK3X,2016-10,history_1m_review_count,80.9
B0BTQ65MY9,2016-10,history_12m_low_rating_ratio,80.9
B0BTQ65MY9,2016-10,history_3m_low_rating_ratio,85.1
B0BTQ65MY9,2016-10,history_6m_low_rating_ratio,80.5
B0BTQ65MY9,2016-10,low_rating_ratio,82.9
B0BTQ65MY9,2016-10,history_3m_vs_6m_low_rating_ratio_delta,87.8
B0BTQ65MY9,2016-10,history_3m_vs_12m_low_rating_ratio_delta,84.5
B0BTQ65MY9,2016-10,avg_rating,91.7
B0BTQ65MY9,2016-10,history_12m_avg_rating,76.9
B0BTQ65MY9,2016-10,history_6m_avg_rating,74.9
B0BTQ65MY9,2016-10,history_3m_avg_rating,81.1
B0BTQ65MY9,2016-10,review_count,79.7
B0BTQ65MY9,2016-10,history_3m_review_count,84.3
B0BTQ65MY9,2016-10,history_12m_review_count,82.3
B0BTQ65MY9,2016-10,history_1m_review_count,86.0
B0BTQ84JY7,2016-10,history_12m_low_rating_ratio,37.3
B0BTQ84JY7,2016-10,history_3m_low_rating_ratio,31.7
B0BTQ84JY7,2016-10,history_6m_low_rating_ratio,45.9
B0BTQ84JY7,2016-10,low_rating_ratio,9.8
B0BTQ84JY7,2016-10,history_3m_vs_6m_low_rating_ratio_delta,11.8
B0BTQ84JY7,2016-10,history_3m_vs_12m_low_rating_ratio_delta,28.0
B0BTQ84JY7,2016-10,avg_rating,6.7
B0BTQ84JY7,2016-10,history_12m_avg_rating,37.6
B0BTQ84JY7,2016-10,history_6m_avg_rating,44.1
B0BTQ84JY7,2016-10,history_3m_avg_rating,35.5
B0BTQ84JY7,2016-10,review_count,69.0
B0BTQ84JY7,2016-10,history_3m_review_count,90.1
B0BTQ84JY7,2016-10,history_12m_review_count,74.6
B0BTQ84JY7,2016-10,history_1m_review_count,86.0
B0BTQJLDJK,2016-10,history_12m_low_rating_ratio,30.9
B0BTQJLDJK,2016-10,history_3m_low_rating_ratio,15.1
B0BTQJLDJK,2016-10,history_6m_low_rating_ratio,16.8
B0BTQJLDJK,2016-10,low_rating_ratio,60.6
B0BTQJLDJK,2016-10,history_3m_vs_6m_low_rating_ratio_delta,32.1
B0BTQJLDJK,2016-10,history_3m_vs_12m_low_rating_ratio_delta,11.8
B0BTQJLDJK,2016-10,avg_rating,54.4
B0BTQJLDJK,2016-10,history_12m_avg_rating,43.3
B0BTQJLDJK,2016-10,history_6m_avg_rating,30.3
B0BTQJLDJK,2016-10,history_3m_avg_rating,35.7
B0BTQJLDJK,2016-10,review_count,69.0
B0BTQJLDJK,2016-10,history_3m_review_count,86.3
B0BTQJLDJK,2016-10,history_12m_review_count,83.4
B0BTQJLDJK,2016-10,history_1m_review_count,86.0
B0BTSQRXNZ,2016-10,history_12m_low_rating_ratio,23.3
B0BTSQRXNZ,2016-10,history_3m_low_rating_ratio,40.3
B0BTSQRXNZ,2016-10,history_6m_low_rating_ratio,27.9
B0BTSQRXNZ,2016-10,low_rating_ratio,9.8
B0BTSQRXNZ,2016-10,history_3m_vs_6m_low_rating_ratio_delta,78.9
B0BTSQRXNZ,2016-10,history_3m_vs_12m_low_rating_ratio_delta,76.7
B0BTSQRXNZ,2016-10,avg_rating,6.0
B0BTSQRXNZ,2016-10,history_12m_avg_rating,28.9
B0BTSQRXNZ,2016-10,history_6m_avg_rating,32.8
B0BTSQRXNZ,2016-10,history_3m_avg_rating,37.4
B0BTSQRXNZ,2016-10,review_count,58.5
B0BTSQRXNZ,2016-10,history_3m_review_count,80.0
B0BTSQRXNZ,2016-10,history_12m_review_count,28.7
B0BTSQRXNZ,2016-10,history_1m_review_count,69.7
B0BTV3G59T,2016-10,history_12m_low_rating_ratio,21.5
B0BTV3G59T,2016-10,history_3m_low_rating_ratio,24.0
B0BTV3G59T,2016-10,history_6m_low_rating_ratio,25.3
B0BTV3G59T,2016-10,low_rating_ratio,9.8
B0BTV3G59T,2016-10,history_3m_vs_6m_low_rating_ratio_delta,36.2
B0BTV3G59T,2016-10,history_3m_vs_12m_low_rating_ratio_delta,48.1
B0BTV3G59T,2016-10,avg_rating,14.4
B0BTV3G59T,2016-10,history_12m_avg_rating,17.2
