parent_asin,year_month,topic,topic_label,delta,n_reviews_t,rating,verified_purchase,helpful_vote,review_text
B0CBQFJQ6F,2022-05,leak_damage,누수 및 파손 피해,0.39793,9,1.0,True,0,leaks the filter seemed great at first it went in just like the oem version i was excited at how inexpensive it was but you get what you pay for i went back to my fridge an hour later to get some food and noticed about 10 gallons of water had leaked from the filter all over my fridge down to the freezer i went to the product support website and it is down i don t recommend these at all
B07L51JYG5,2021-03,durability_failure,내구성 고장,0.39683,9,5.0,True,7,they fit i was nervous the drawers would not fit as a cracked both the upper and lower drawers on this whirlpool model fit nicely very satisfied order came quickly the drawers are securely package and are good quality
B07L51JYG5,2021-03,durability_failure,내구성 고장,0.39683,9,5.0,True,0,good buy was thinking about buying a new ice box this replaced my broken drawer perfectly happy with my purchase would recommend now hope i do not break it like my original by not shutting and closing door on it was very well packaged also
B07L51JYG5,2021-03,durability_failure,내구성 고장,0.39683,9,5.0,True,0,fits perfectly this drawer is a perfect replacement for the broken drawer in my fridge
B07L51JYG5,2021-03,durability_failure,내구성 고장,0.39683,9,5.0,True,0,very good replacement the drawer fit perfectly into the space of the broken old one i was even able to transfer the white front cover to the unit drawer so that it even looks like the original
B07J2QNQCF,2023-01,durability_failure,내구성 고장,0.39636,11,5.0,True,1,fits perfectly in my refrigerator my original drawer cracked in the tracks and over time completely broke my daughter uses this as her snack drawer so it was getting harder for her to pull it out the new one came in quickly and looks exactly the same as the old drawer
B07J2QNQCF,2023-01,durability_failure,내구성 고장,0.39636,11,5.0,True,1,the exact part i was looking for this fit perfect was exactly the part i needed half the price as frigidaire and one day delivery for free thank you so much the old one was broke for 2 years and so annoying
B07J2QNQCF,2023-01,durability_failure,내구성 고장,0.39636,11,5.0,True,1,fits perfectly the drawer fit my fridge perfectly prices seemed to increase each day that i started looking to find the right size drawer to replace my broken drawer a bit expensive but i am glad i found a replacement
B07J2QNQCF,2023-01,durability_failure,내구성 고장,0.39636,11,5.0,True,0,wow out fridge drawer was always cracked and stupid do not complain with free fridge and now we totally upgraded our drawer i had no idea ours was so old i am going to budget for another new lower drawer
B07J2QNQCF,2023-01,durability_failure,내구성 고장,0.39636,11,5.0,True,0,perfect this was a perfect fit for our broken drawer it almost seems like it fits better since it sort of latches when closed
B0BHVB8BF4,2018-07,incompatibility,호환 및 규격,0.3948,13,1.0,True,11,will not fit older samsung refrigerators this is evidently the new version 2 1 filter even though the box and the filter do not resemble the picture on amazon i assumed it was a genuine samsung filter built for them by 3m i have a samsung rfg298 series that it is supposed to fit however i could not get it to turn to lock into place so i measured it compared to the existing filter in the fridge the
B0BHVB8BF4,2018-07,incompatibility,호환 및 규격,0.3948,13,1.0,True,2,does not fit sansung fridge this samsung supposedly original replacement filter brand new in the box was opened it did not fit in our samsung refrigerator i tried numerous tries to get it to screw in i had a helper also try to get it to fit in no matter what we did it did not fit i took the old generic filter we had purchased from home depot and it went right back in no problems so we went back to
B0BHVB8BF4,2018-07,incompatibility,호환 및 규격,0.3948,13,1.0,True,0,does not replace da29 00003g as seller and box advertise does not fit and cannot be used these do not fit the advertised samsung refrig cartridge da29 00003g it does not fit into the filter holder i it cannot be used it does not replace samsung s da29 00003g as the box says and as advertised on the seller s site it appears the diameter of the intake is too small when compared to a filter that does
B0BHVB8BF4,2018-07,incompatibility,호환 및 규격,0.3948,13,1.0,True,0,doesn t fit in refrigerator product design was changed product was changed and does not fit my samsung refrigerator contacted customer service at samsung they were of no help went best buy to see if the samsung filter they had was the correct one it was not very frustrated
B0BHVB8BF4,2018-07,incompatibility,호환 및 규격,0.3948,13,1.0,True,0,does not fit tried to install this today and it did not fit it is different from my previous filter with the same part number i called samsung customer service and they had no information for me and actually told me better luck next time
B089CJXQFB,2021-01,durability_failure,내구성 고장,0.39286,6,1.0,True,5,broke after 8 months broken after 8 months would not recommend purchsing
B089CJXQFB,2021-01,durability_failure,내구성 고장,0.39286,6,2.0,True,2,worked initially then overheated but would not chill much less freeze worked initially then overheated but would not chill much less freeze vendor and i went back and forth they wanted a video of the product a video showing what that it was plugged in not damaged at all and that the icebags inside were soft because the freezer only worked initially and then almost immediately stopped working and a
B089CJXQFB,2021-01,durability_failure,내구성 고장,0.39286,6,2.0,True,1,died after 7 months started great but then died after 7 months not built to last
B013J8CLLU,2016-07,durability_failure,내구성 고장,0.39286,7,5.0,True,1,much better quality than the wheels that came with my ge much better quality than the wheels that came with my ge dishwasher the old wheels fell off every time i pushed the lower drawer back in but they snapped on with much more firmness no problems with them popping off i was worried they would not fit when i first saw them because they seemed a little bigger than than my old ones but they fit pe
B013J8CLLU,2016-07,durability_failure,내구성 고장,0.39286,7,5.0,True,0,these work great and what an inexpensive repair how long years did we go with broken missing rollers in our dishwasher these work great and what an inexpensive repair yay
B013J8CLLU,2016-07,durability_failure,내구성 고장,0.39286,7,5.0,True,0,these replacement wheels are awesome i was recently considering buying a new dishwasher because the lower rack wheels kept coming off of my ge profile bought in 2006 the wheels that originally came with it on the bottom rack were cheap and eventually started popping off all the time i used cable ties for a while and that sort of solved the problem but even that eventually failed and the wheels wer
