parent_asin,year_month,n_reviews_t,n_reviews_p3,text_reliability,topic,topic_label,rate_t,rate_p3,rate_t_shrunk,delta,is_surge,count_t,surge_confidence
B0BS6H2WL5,2019-11,10,109.0,0.6667,purchase_warning,구매 경고,0.3,0.00917,0.20924,0.29083,1,3,strong
B08NRPKPNC,2022-07,11,67.0,0.6875,durability_failure,내구성 고장,0.45455,0.16418,0.33629,0.29037,1,5,strong
B0751KDVTP,2021-01,14,51.0,0.7368,durability_failure,내구성 고장,0.64286,0.35294,0.49372,0.28992,1,9,strong
B07CZNN4WL,2018-11,6,23.0,0.5455,leak_damage,누수 및 파손 피해,0.33333,0.04348,0.18971,0.28986,1,2,moderate
B00PACUZPS,2022-11,6,23.0,0.5455,durability_failure,내구성 고장,0.33333,0.04348,0.21642,0.28986,1,2,moderate
B0C3D4P1VS,2019-04,6,23.0,0.5455,performance,성능 미달,0.33333,0.04348,0.19343,0.28986,1,2,moderate
B07BFGZQ65,2021-09,6,23.0,0.5455,durability_failure,내구성 고장,0.33333,0.04348,0.21642,0.28986,1,2,moderate
B00545ANEY,2017-07,6,23.0,0.5455,incompatibility,호환 및 규격,0.33333,0.04348,0.2,0.28986,1,2,moderate
B002UQY3LE,2018-09,6,23.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.33333,0.04348,0.19113,0.28986,1,2,moderate
B01MTXO405,2019-10,7,36.0,0.5833,incompatibility,호환 및 규격,0.42857,0.13889,0.26666,0.28968,1,3,moderate
B0751KDVTP,2021-05,11,27.0,0.6875,purchase_warning,구매 경고,0.36364,0.07407,0.25866,0.28956,1,4,strong
B07HKM8WSX,2020-01,8,19.0,0.6154,incompatibility,호환 및 규격,0.5,0.21053,0.32307,0.28947,1,4,moderate
B096KBX293,2022-02,5,18.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B08ZHZ6TSJ,2022-04,5,9.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B07V43DPVY,2022-12,5,18.0,0.5,purchase_warning,구매 경고,0.4,0.11111,0.21386,0.28889,1,2,moderate
B0150X71NU,2017-03,5,9.0,0.5,leak_damage,누수 및 파손 피해,0.4,0.11111,0.20868,0.28889,1,2,moderate
B08BZDCH95,2021-01,5,27.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B0C6LLJFR8,2021-11,10,18.0,0.6667,durability_failure,내구성 고장,0.4,0.11111,0.29204,0.28889,1,4,strong
B00545ANEY,2017-06,5,27.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B08ZHNDVGS,2022-05,5,9.0,0.5,incompatibility,호환 및 규격,0.4,0.11111,0.21999,0.28889,1,2,moderate
B07NX1K9S8,2018-06,6,45.0,0.5455,incompatibility,호환 및 규격,0.33333,0.04444,0.2,0.28889,1,2,moderate
B07ST9FYFV,2022-06,10,45.0,0.6667,durability_failure,내구성 고장,0.4,0.11111,0.29204,0.28889,1,4,strong
B0786VTSFG,2019-12,5,9.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B08MWFMRK8,2022-08,5,18.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B019PBHB1K,2018-10,5,9.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B07CNZK4TL,2019-01,5,9.0,0.5,incompatibility,호환 및 규격,0.4,0.11111,0.21999,0.28889,1,2,moderate
B00JRKI3QM,2016-12,5,9.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B01CBWDY0C,2016-06,18,30.0,0.7826,performance,성능 미달,0.38889,0.1,0.3099,0.28889,1,7,strong
B00NMNLNLM,2017-10,5,9.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B07B94ZR74,2019-02,5,27.0,0.5,durability_failure,내구성 고장,0.4,0.11111,0.23806,0.28889,1,2,moderate
B06XP8WLFS,2020-06,13,20.0,0.7222,build_quality,제작 품질,0.53846,0.25,0.39475,0.28846,1,7,strong
B07RQYPBVK,2021-01,8,23.0,0.6154,durability_failure,내구성 고장,0.375,0.08696,0.26005,0.28804,1,3,moderate
B08GKVMRP5,2019-10,8,23.0,0.6154,durability_failure,내구성 고장,0.375,0.08696,0.26005,0.28804,1,3,moderate
B0C2665THZ,2022-08,16,23.0,0.7619,refund_warranty_cs,환불 보증 고객대응,0.375,0.08696,0.29059,0.28804,1,6,strong
B07WWLDWMP,2020-10,8,23.0,0.6154,performance,성능 미달,0.375,0.08696,0.24059,0.28804,1,3,moderate
B07DXH36PS,2018-07,9,22.0,0.6429,durability_failure,내구성 고장,0.33333,0.04545,0.24147,0.28788,1,3,moderate
B07MLWJZH7,2022-05,6,33.0,0.5455,durability_failure,내구성 고장,0.5,0.21212,0.30733,0.28788,1,3,moderate
B09MKRG4YK,2023-02,11,24.0,0.6875,incompatibility,호환 및 규격,0.45455,0.16667,0.325,0.28788,1,5,strong
B0BP9QG3QP,2021-07,6,22.0,0.5455,durability_failure,내구성 고장,0.33333,0.04545,0.21642,0.28788,1,2,moderate
B00D7KP8S4,2018-09,6,22.0,0.5455,performance,성능 미달,0.33333,0.04545,0.19343,0.28788,1,2,moderate
B0BVZN62WF,2016-12,9,22.0,0.6429,leak_damage,누수 및 파손 피해,0.33333,0.04545,0.22049,0.28788,1,3,moderate
B0C5M88YZ8,2021-12,11,54.0,0.6875,durability_failure,내구성 고장,0.45455,0.16667,0.33629,0.28788,1,5,strong
B07P13ZDSM,2022-11,9,22.0,0.6429,purchase_warning,구매 경고,0.33333,0.04545,0.22419,0.28788,1,3,moderate
B0895G7PWC,2022-11,6,33.0,0.5455,durability_failure,내구성 고장,0.83333,0.54545,0.48914,0.28788,1,5,moderate
B07P3Y8JWY,2022-04,9,43.0,0.6429,purchase_warning,구매 경고,0.33333,0.04651,0.22419,0.28682,1,3,moderate
B0932WFJ12,2021-12,10,53.0,0.6667,durability_failure,내구성 고장,0.4,0.11321,0.29204,0.28679,1,4,strong
B0B9CCJTDF,2021-09,31,289.0,0.8611,durability_failure,내구성 고장,0.3871,0.10035,0.34391,0.28675,1,12,strong
B0919DS3JN,2018-07,9,19.0,0.6429,durability_failure,내구성 고장,0.44444,0.15789,0.3129,0.28655,1,4,moderate
B0BSRS2KWY,2022-06,18,52.0,0.7826,durability_failure,내구성 고장,0.55556,0.26923,0.45133,0.28632,1,10,strong
B0BGY7YDNJ,2021-12,9,26.0,0.6429,durability_failure,내구성 고장,0.55556,0.26923,0.38433,0.28632,1,5,moderate
B07BD2G4TY,2018-11,7,4.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07RH9ML71,2021-05,7,21.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0BSF6FF2M,2018-04,7,26.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B0CCSNVLPM,2022-10,7,17.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0C9ZT2T55,2019-04,7,22.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0BR3HYSX3,2022-09,7,9.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07XS8DVPT,2020-07,14,3.0,0.7368,durability_failure,내구성 고장,0.28571,0.0,0.23056,0.28571,1,4,strong
B004EBT7WS,2019-04,7,2.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B07P3H652K,2019-08,7,17.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B074R7GK8V,2017-11,7,5.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0854K96CS,2021-04,7,13.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B00Y1RZKTY,2020-10,7,25.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B00DZU897S,2017-09,9,21.0,0.6429,durability_failure,내구성 고장,0.33333,0.04762,0.24147,0.28571,1,3,moderate
B07TH16521,2020-10,7,4.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B00KV0SKQK,2016-02,7,46.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07VNPD4V9,2019-11,7,8.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B09VL54Z63,2022-04,7,5.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0887RSP7S,2022-12,7,24.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07YHLB84H,2022-03,14,22.0,0.7368,durability_failure,내구성 고장,0.78571,0.5,0.59898,0.28571,1,11,strong
B09BYLS55X,2021-11,7,4.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B01H4A4KY0,2020-03,7,11.0,0.5833,water_taste_filter,물맛 및 여과,0.28571,0.0,0.16763,0.28571,1,2,moderate
B09QZYCRTV,2020-01,7,9.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07PWWVHR8,2019-07,7,4.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B07MCTYSXN,2020-01,7,16.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B00JVTQHVC,2019-06,7,13.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B08291FNP5,2022-12,7,11.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07WXM6SG5,2022-01,7,17.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B09KR8FKVD,2022-11,7,15.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B08FMXL4PL,2022-08,7,24.0,0.5833,misrepresentation,설명 불일치,0.28571,0.0,0.16961,0.28571,1,2,moderate
B07PY8GNN4,2019-06,14,1.0,0.7368,durability_failure,내구성 고장,0.28571,0.0,0.23056,0.28571,1,4,strong
B0C85M2F4G,2022-03,7,23.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0C9VMLRBW,2022-03,7,10.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07C1PYSFD,2019-02,7,5.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B002UYSHMM,2016-08,7,15.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B01J37BG3A,2017-08,7,11.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B000IJTBFS,2020-01,7,15.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B089XXHNHB,2021-02,7,15.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B00901ZTS8,2019-06,7,12.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B09YV4R5ZC,2020-09,22,112.0,0.8148,durability_failure,내구성 고장,0.5,0.21429,0.4215,0.28571,1,11,strong
B00MGMY95M,2016-02,7,16.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B01MTXO405,2018-11,7,11.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B09TWWTX37,2018-09,7,43.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B082MV8XGC,2020-10,7,6.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B002R8JAWC,2018-01,7,24.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B0C9VMLRBW,2022-03,7,10.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B01E9H4SZM,2021-05,7,69.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07BGHC4TD,2019-03,7,17.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07V9PLKZY,2022-02,7,6.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B07D8GWS4J,2020-07,7,4.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B08GKBX6V8,2022-06,7,11.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B09X9FHFW2,2022-07,7,2.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07MCTYSXN,2019-04,7,6.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B09CKTB98W,2023-01,7,13.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0BDR612BF,2023-01,7,10.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B00WSVFM7K,2016-10,7,14.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B07B2RRGF1,2019-12,7,7.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B01LVYZEQZ,2021-08,7,17.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0791N755P,2021-08,7,9.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07T3YWNH3,2021-06,7,4.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B00GPXTA0C,2018-04,7,25.0,0.5833,water_taste_filter,물맛 및 여과,0.28571,0.0,0.16763,0.28571,1,2,moderate
B07B9LT3YS,2019-04,7,13.0,0.5833,leak_damage,누수 및 파손 피해,0.28571,0.0,0.1739,0.28571,1,2,moderate
B0822C3BJ8,2020-05,7,1.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07SKTNJ9S,2022-03,7,14.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.0,0.17521,0.28571,1,2,moderate
B07ZNM48TS,2021-07,7,15.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B0C54DVB42,2022-06,7,28.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0BWY463SV,2022-06,7,15.0,0.5833,shipping_packaging,배송 및 포장,0.28571,0.0,0.16927,0.28571,1,2,moderate
B0B8MM2FCX,2022-11,6,14.0,0.5455,durability_failure,내구성 고장,0.5,0.21429,0.30733,0.28571,1,3,moderate
B0B8M4H11G,2018-07,7,3.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07TGD2245,2020-01,7,1.0,0.5833,leak_damage,누수 및 파손 피해,0.28571,0.0,0.1739,0.28571,1,2,moderate
B082VYTCDH,2020-04,7,3.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0CCXRX5ZG,2021-01,7,8.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B00GN92KQ4,2016-08,7,20.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B01CC7N5PU,2017-09,7,8.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07L51JYG5,2019-08,7,9.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B01DP5GNFM,2016-12,7,4.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B01N1XOE1X,2019-05,7,11.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B07786Z3V1,2020-07,7,23.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B012YQL5IS,2021-02,7,11.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B0BV15TJHN,2022-07,7,4.0,0.5833,leak_damage,누수 및 파손 피해,0.28571,0.0,0.1739,0.28571,1,2,moderate
B00KYHBNNM,2016-06,7,4.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B08D4S6MND,2021-03,7,8.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0CBFPGF44,2022-06,7,14.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07HNT8SQL,2023-02,7,16.0,0.5833,leak_damage,누수 및 파손 피해,0.28571,0.0,0.1739,0.28571,1,2,moderate
B0919DS3JN,2018-06,7,22.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0744GRXFK,2018-12,7,17.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B002R8JAWC,2016-12,7,2.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07ZVFWBWZ,2020-10,7,8.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07MLWJZH7,2022-02,7,13.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B08W4YQK2C,2022-02,7,10.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.0,0.17521,0.28571,1,2,moderate
B08BNNH5PW,2022-10,7,35.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B012YQL5IS,2021-02,7,11.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B08ZY52JS1,2022-08,7,14.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07QK91NJ4,2019-12,7,16.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B0B47KJH4D,2022-07,7,19.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07MVKTYC6,2020-12,7,11.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07W6ZT54Z,2020-01,7,6.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0CF5BX3YT,2021-12,7,13.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B006E7VTSK,2017-10,7,11.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B076GN2DJG,2020-06,7,19.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B00D1SZNO6,2017-10,6,21.0,0.5455,durability_failure,내구성 고장,0.33333,0.04762,0.21642,0.28571,1,2,moderate
B08FDBWTDB,2019-12,7,7.0,0.5833,shipping_packaging,배송 및 포장,0.28571,0.0,0.16927,0.28571,1,2,moderate
B00IZHMWR4,2019-12,7,11.0,0.5833,return_blocked,반품 차단,0.28571,0.0,0.16836,0.28571,1,2,moderate
B00DNCJRX8,2017-10,7,15.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07J6S4RZ9,2020-11,6,14.0,0.5455,durability_failure,내구성 고장,0.5,0.21429,0.30733,0.28571,1,3,moderate
B07Q59JFJJ,2016-05,7,6.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B08R8GMRD3,2022-02,7,6.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07RX7P8Z1,2019-12,7,14.0,0.5833,performance,성능 미달,0.42857,0.14286,0.26064,0.28571,1,3,moderate
B01FF6H62S,2017-12,7,4.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B000TCZRKW,2019-12,7,1.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07SKTNJ9S,2019-12,7,10.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07ZR5WXYH,2020-09,7,6.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B08TMKCC91,2022-04,6,21.0,0.5455,durability_failure,내구성 고장,0.33333,0.04762,0.21642,0.28571,1,2,moderate
B0BW9R4245,2018-11,7,16.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B07ZR5WXYH,2020-09,7,6.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B077RKXBGX,2018-04,7,3.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07MP9SK23,2016-11,7,33.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B07Q656H55,2020-08,7,15.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07VNBVH1G,2019-12,14,1.0,0.7368,performance,성능 미달,0.28571,0.0,0.21725,0.28571,1,4,strong
B0B8MM2FCX,2020-09,7,23.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B01LVYZEQZ,2021-04,7,9.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B077D3LBZF,2017-07,7,29.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B01ALBMIEI,2016-04,7,32.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B002R8JAWC,2021-02,7,30.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B00E0CWPZ2,2018-11,7,12.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B07DXH36PS,2018-05,7,23.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B0027E8EXC,2019-03,7,16.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0156NDPUC,2020-01,7,10.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B00IKMWQMK,2021-04,7,6.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B08TLSPF3J,2021-07,7,3.0,0.5833,shipping_packaging,배송 및 포장,0.28571,0.0,0.16927,0.28571,1,2,moderate
B01HPXMEE4,2021-03,7,5.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B07GR31TBW,2020-04,7,43.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.0,0.17521,0.28571,1,2,moderate
B00I1IDCEO,2019-06,7,19.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B00MGMXWR8,2016-02,7,6.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B07HD6L5JB,2020-10,7,16.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B08HWG68TG,2022-09,7,22.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07GXFR1V7,2022-06,7,49.0,0.5833,return_blocked,반품 차단,0.28571,0.0,0.16836,0.28571,1,2,moderate
B0BP2D471D,2020-04,7,7.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07VYM8X4Q,2020-08,7,2.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B00IKMWQMK,2019-07,7,6.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B00GOHJR7K,2017-08,7,12.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B08FDC59PB,2020-08,7,16.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.0,0.17521,0.28571,1,2,moderate
B0B3M8K5QV,2022-11,7,9.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07VHK3XQH,2020-11,7,27.0,0.5833,purchase_warning,구매 경고,0.28571,0.0,0.17822,0.28571,1,2,moderate
B07RNQV8NQ,2021-02,7,37.0,0.5833,water_taste_filter,물맛 및 여과,0.28571,0.0,0.16763,0.28571,1,2,moderate
B0B5162WSB,2023-02,7,1.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B0772HN7FL,2018-12,7,10.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B00D7KP8S4,2022-11,7,15.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B09QYZ18YD,2018-06,7,5.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.0,0.17521,0.28571,1,2,moderate
B06Y24QGGB,2019-06,7,17.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B00K24OYZG,2017-11,7,15.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B07JLMKW5D,2020-08,7,7.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B07LG47GHH,2021-09,7,11.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B0748D7XFS,2022-02,7,12.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
B077KWWD78,2020-03,7,27.0,0.5833,performance,성능 미달,0.28571,0.0,0.17731,0.28571,1,2,moderate
B0C1FKMJW6,2022-08,7,24.0,0.5833,return_intent,반품 의사,0.28571,0.0,0.17029,0.28571,1,2,moderate
B002UQ107O,2021-01,7,16.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0B2D7L648,2022-04,7,5.0,0.5833,build_quality,제작 품질,0.28571,0.0,0.17546,0.28571,1,2,moderate
B01N7EVUZE,2021-11,7,6.0,0.5833,durability_failure,내구성 고장,0.28571,0.0,0.19838,0.28571,1,2,moderate
B0C7GLWSJN,2021-07,7,10.0,0.5833,incompatibility,호환 및 규격,0.28571,0.0,0.18333,0.28571,1,2,moderate
